  File "D:\效率提升自动化\excel\cw\finance_sync\main.py", line 45, in <module>
    main()
    └ <function main at 0x000000000123E660>

  File "D:\效率提升自动化\excel\cw\finance_sync\main.py", line 33, in main
    service.run()
    │       └ <function SyncService.run at 0x000000001D29C220>
    └ <core.sync_service.SyncService object at 0x000000001A8EBF10>

> File "D:\效率提升自动化\excel\cw\finance_sync\core\sync_service.py", line 108, in run
    income_df, expense_df = split_income_expense(
    │                       └ <function split_income_expense at 0x000000001D297EC0>
    └ ('income', 年               2026.0
      月                  1.0
      日                  1.0
      摘要               存入保证金
      明细摘要               NaN...

ValueError: too many values to unpack (expected 2)
2026-08-10 15:21:01.933 | INFO     | core.sync_service:run:74 - 开始处理:迈本成都承兑
2026-08-10 15:21:02.061 | ERROR    | core.sync_service:run:231 - 迈本成都承兑处理异常:too many values to unpack (expected 2)
Traceback (most recent call last):

  File "D:\效率提升自动化\excel\cw\finance_sync\main.py", line 45, in <module>
    main()
    └ <function main at 0x000000000123E660>

